id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
3091,TRUE,99,Udinese,UDI,115,Crotone,CRO,2,0,2.19719,1.00404,2016-12-18 18:00:00,0.6653,0.2096,0.1251
3093,TRUE,114,Pescara,PES,97,Bologna,BOL,0,3,0.26406,3.14833,2016-12-18 18:00:00,0.0038,0.0335,0.9627
3094,TRUE,109,Chievo,CHI,102,Sampdoria,SAM,2,1,2.6292,0.800999,2016-12-18 18:00:00,0.8254,0.1227,0.0519
3095,TRUE,96,Lazio,LAZ,110,Fiorentina,FIO,3,1,1.83592,1.55704,2016-12-18 23:45:00,0.4251,0.2856,0.2893
3096,TRUE,101,Genoa,GEN,100,Palermo,PAL,3,4,1.49844,1.84868,2016-12-18 23:45:00,0.2687,0.2608,0.4705
3097,TRUE,107,Atalanta,ATA,108,Empoli,EMP,2,1,3.38037,0.108162,2016-12-20 23:45:00,0.9786,0.02,0.0014
3098,TRUE,106,Inter,INT,96,Lazio,LAZ,3,0,1.03142,0.557926,2016-12-21 19:45:00,0.4725,0.3383,0.1892
3100,TRUE,95,Roma,ROM,109,Chievo,CHI,3,1,3.16305,0.786071,2016-12-22 19:45:00,0.8992,0.0768,0.024
3101,TRUE,102,Sampdoria,SAM,99,Udinese,UDI,0,0,0.822645,0.492442,2016-12-22 19:45:00,0.4094,0.3866,0.204
3102,TRUE,113,Torino,TOR,101,Genoa,GEN,1,0,1.40359,0.813374,2016-12-22 19:45:00,0.5436,0.2803,0.1761
3099,TRUE,100,Palermo,PAL,114,Pescara,PES,1,1,0.477089,1.17216,2016-12-22 23:45:00,0.1053,0.2947,0.6
3103,TRUE,116,Cagliari,CAG,104,Sassuolo,SAS,4,3,2.18282,1.42871,2016-12-22 23:45:00,0.5942,0.2575,0.1483
3104,TRUE,110,Fiorentina,FIO,105,Napoli,NAP,3,3,0.853715,2.00595,2016-12-22 23:45:00,0.1025,0.1975,0.7
3520,TRUE,108,Empoli,EMP,100,Palermo,PAL,1,0,0.901728,0.516544,2017-01-07 21:00:00,0.4975,0.3512,0.1513
3521,TRUE,105,Napoli,NAP,102,Sampdoria,SAM,2,1,2.69988,0.884655,2017-01-07 23:45:00,0.8095,0.1287,0.0618
3522,TRUE,99,Udinese,UDI,106,Inter,INT,1,2,1.33028,1.26519,2017-01-08 15:30:00,0.3743,0.2821,0.3436
3524,TRUE,104,Sassuolo,SAS,113,Torino,TOR,0,0,0.61014,2.06808,2017-01-08 18:00:00,0.0683,0.1726,0.7591
3525,TRUE,96,Lazio,LAZ,115,Crotone,CRO,1,0,2.08654,0.484413,2017-01-08 18:00:00,0.8179,0.1512,0.0309
3526,TRUE,101,Genoa,GEN,95,Roma,ROM,0,1,0.438633,1.21044,2017-01-08 18:00:00,0.1222,0.304,0.5738
3527,TRUE,109,Chievo,CHI,107,Atalanta,ATA,1,4,0.758192,4.06123,2017-01-08 18:00:00,0.0065,0.0304,0.9631
3528,TRUE,111,AC Milan,MIL,116,Cagliari,CAG,1,0,1.57357,0.377279,2017-01-08 21:00:00,0.7044,0.2212,0.0744
3529,TRUE,98,Juventus,JUV,97,Bologna,BOL,3,0,2.03122,0.232929,2017-01-08 23:45:00,0.8855,0.0987,0.0158
3530,TRUE,115,Crotone,CRO,97,Bologna,BOL,0,1,0.977165,1.04914,2017-01-14 21:00:00,0.3241,0.3119,0.364
