id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
12802,TRUE,174,Toulouse,TOU,160,Lille,LIL,2,1,2.6316,0.717652,2019-10-19 19:00:00,0.8609,0.1029,0.0362
12805,TRUE,235,Nimes,NIM,224,Amiens,AMI,1,1,0.317325,0.941379,2019-10-19 19:00:00,0.113,0.3725,0.5145
12804,TRUE,176,Bordeaux,BOR,175,Saint-Etienne,SEN,0,1,0.898813,0.869056,2019-10-20 14:00:00,0.2906,0.3944,0.315
12808,TRUE,171,Monaco,MON,163,Rennes,REN,3,2,1.72675,1.32184,2019-10-20 16:00:00,0.4639,0.3052,0.2309
12806,TRUE,164,Marseille,MAR,225,Strasbourg,STR,2,0,1.5975,0.32374,2019-10-20 20:00:00,0.7838,0.1761,0.0401
12815,TRUE,168,Nantes,NAN,171,Monaco,MON,0,1,1.46548,0.904065,2019-10-25 19:45:00,0.5118,0.3007,0.1875
12818,TRUE,160,Lille,LIL,176,Bordeaux,BOR,3,0,1.56674,0.294002,2019-10-26 16:30:00,0.7756,0.1861,0.0383
12809,TRUE,225,Strasbourg,STR,170,Nice,NIC,1,0,2.00977,0.937597,2019-10-26 19:00:00,0.644,0.222,0.134
12812,TRUE,241,Brest,BRE,181,Dijon,DJN,2,0,2.10109,0.950504,2019-10-26 19:00:00,0.6847,0.2013,0.114
12813,TRUE,178,Lyon,LYO,180,Metz,MET,2,0,1.93726,0.548122,2019-10-26 19:00:00,0.7662,0.1666,0.0672
12816,TRUE,177,Reims,REI,235,Nimes,NIM,0,0,0.327724,0.409188,2019-10-26 19:00:00,0.1963,0.5422,0.2615
12817,TRUE,166,Montpellier,MPL,167,Angers,ANG,0,0,0.854411,1.09487,2019-10-26 19:00:00,0.2687,0.3208,0.4105
12810,TRUE,163,Rennes,REN,174,Toulouse,TOU,3,2,2.20537,0.98473,2019-10-27 14:00:00,0.6974,0.1914,0.1112
12811,TRUE,175,Saint-Etienne,SEN,224,Amiens,AMI,2,2,0.615946,2.00972,2019-10-27 16:00:00,0.0654,0.1613,0.7733
12814,TRUE,161,Paris Saint Germain,PSG,164,Marseille,MAR,4,0,3.22926,0.544773,2019-10-27 20:00:00,0.9526,0.0383,0.0091
12825,TRUE,181,Dijon,DJN,161,Paris Saint Germain,PSG,2,1,0.822624,3.04569,2019-11-01 19:45:00,0.0373,0.1041,0.8586
12821,TRUE,164,Marseille,MAR,160,Lille,LIL,2,1,0.658517,0.699055,2019-11-02 16:30:00,0.2783,0.3945,0.3272
12823,TRUE,180,Metz,MET,166,Montpellier,MPL,2,2,1.14215,0.657443,2019-11-02 19:00:00,0.4965,0.3225,0.181
12824,TRUE,174,Toulouse,TOU,178,Lyon,LYO,2,3,1.36655,1.62692,2019-11-02 19:00:00,0.3144,0.2586,0.427
12826,TRUE,167,Angers,ANG,225,Strasbourg,STR,1,0,0.985715,1.37295,2019-11-02 19:00:00,0.2007,0.3432,0.4561
12827,TRUE,224,Amiens,AMI,241,Brest,BRE,1,0,1.37004,0.734059,2019-11-02 19:00:00,0.5775,0.2759,0.1466
12819,TRUE,176,Bordeaux,BOR,168,Nantes,NAN,2,0,0.828927,0.792992,2019-11-03 14:00:00,0.34,0.3541,0.3059
12828,TRUE,170,Nice,NIC,177,Reims,REI,2,0,0.694457,0.732323,2019-11-03 16:00:00,0.2943,0.3805,0.3252
12822,TRUE,175,Saint-Etienne,SEN,171,Monaco,MON,1,0,1.51447,1.15385,2019-11-03 20:00:00,0.4615,0.2979,0.2406
